X_1,X_2,Y_1,Y_2
1129,1006,1428,1381
1003,1067,1539,1563
1000,1089,1828,1732
954,1112,1840,1778
956,1135,1472,1645
1059,1036,1560,1622
984,958,1507,1386
1126,1016,1531,1409
966,1044,1247,1578
1015,937,1673,1477
1077,1037,1562,1397
1020,1032,1695,1509
1075,1087,1526,1781
1004,1077,1703,1631
974,915,1343,1422
1052,976,1341,1387
990,1097,1718,1653
1049,1021,1687,1519
951,1056,1368,1685
964,1015,1341,1475
1031,1074,1582,1627
1108,911,1626,1283
981,1119,1307,1714
1069,1012,1731,1542
920,1098,1583,1804
962,1057,1220,1664
1057,963,1756,1516
1067,1104,1736,1632
980,946,1462,1405
996,1036,1606,1492
1029,1054,1744,1497
981,966,1441,1540
1022,1033,1553,1722
1113,998,1783,1723
982,1032,1805,1557
966,962,1622,1568
1004,992,1528,1295
908,1131,1346,1523
850,1086,1526,1441
942,1184,1561,1615
1004,1080,1525,1625
908,964,1276,1538
912,956,1275,1491
983,1006,1545,1668
1002,897,1560,1400
1067,913,1729,1474
1110,1052,1687,1746
927,1011,1496,1656
1070,1033,1567,1689
1046,1095,1596,1568
954,869,1413,1306
1052,1074,1346,1692
981,1007,1518,1716
1071,986,1510,1603
996,1150,1710,1668
1098,1033,1651,1847
985,1175,1320,1914
1018,973,1740,1748
1084,1056,1549,1827
997,1100,1509,1622
1033,1102,1616,1827
954,946,1561,1508
934,993,1434,1344
1069,1037,1654,1645
1052,966,1548,1512
1049,1119,1677,1506
893,995,1353,1398
1127,1014,1828,1631
1192,936,1583,1621
968,1033,1332,1544
1099,1044,1677,1623
1084,985,1598,1885
1008,970,1587,1476
962,974,1309,1356
1070,1166,1642,1713
1003,1009,1732,1548
975,1093,1542,1722
1116,1012,1490,1584
1049,1110,1719,1645
981,1005,1603,1677
969,1085,1715,1652
1126,1034,1633,1531
1082,961,1625,1334
1008,1135,1723,1543
945,1066,1495,1472
1051,944,1556,1347
1065,1141,1764,1711
1211,1022,1925,1566
1116,966,1685,1672
1117,1008,1587,1663
1066,952,1461,1838
1012,1121,1514,1489
999,1044,1772,1548
1104,924,1868,1236
1043,971,1577,1554
1024,988,1734,1587
991,1012,1491,1805
894,953,1307,1296
964,1000,1527,1528
1007,1018,1515,1367
1087,980,1625,1665
1002,1031,1540,1390
923,1094,1594,1613
810,957,1153,1359
1054,962,1489,1385
1041,1091,1768,1710
1033,1083,1515,1543
1015,1052,1514,1713
1125,869,1669,1218
1043,1133,1612,1446
987,933,1375,1539
1013,1045,1601,1534
996,968,1631,1696
1051,1027,1612,1597
990,967,1655,1355
999,1032,1581,1806
994,971,1605,1304
991,913,1578,1609
949,974,1299,1643
1062,987,1613,1578
1009,1084,1568,1456
988,1015,1547,1391
1102,1020,1722,1568
1085,1013,1703,1714
984,1048,1521,1609
985,847,1569,1186
1085,983,1609,1466
968,1020,1336,1545
1068,954,1637,1754
989,1054,1846,1632
1001,1118,1257,1875
982,1051,1405,1487
1082,996,1643,1295
1017,977,1542,1308
960,955,1521,1474
974,971,1319,1272
1051,1044,1622,1535
1064,1028,1506,1666
1013,1042,1600,1602
962,1128,1670,1637
1035,980,1719,1800
1100,1030,1577,1409
1045,996,1682,1531
991,1052,1775,1721
846,952,1302,1426
988,981,1456,1708
1052,968,1662,1451
1050,987,1647,1369
1006,891,1679,1527
966,1016,1480,1499
957,963,1373,1559
985,1050,1337,1558
1005,997,1413,1372
1128,1009,1586,1659
919,1001,1297,1633
1092,949,1744,1371
1025,1022,1764,1374
1033,960,1341,1474
1021,976,1659,1545
989,978,1564,1511
1055,899,1785,1301
1024,958,1576,1594
966,1020,1387,1543
1026,894,1394,1482
1142,1008,1775,1674
900,978,1351,1371
890,965,1580,1838
1061,1093,1529,1677
1027,1138,1702,1725
1055,989,1505,1454
1005,1034,1495,1661
972,1085,1562,1561
1029,1069,1545,1617
1055,1011,1626,1549
1090,1000,1655,1643
1018,1057,1386,1562
964,1032,1410,1449
915,964,1493,1674
941,1027,1650,1679
1066,1055,1691,1610
1070,963,1641,1353
1010,917,1359,1490
914,893,1538,1463
1078,958,1443,1461
961,1035,1522,1487
1042,1020,1634,1546
980,1024,1361,1570
919,1005,1551,1588
992,1066,1680,1318
864,984,1442,1324
1040,1253,1498,1938
913,1019,1533,1307
1056,1140,1435,1614
1047,896,1731,1197
868,981,1287,1656
1088,916,1694,1292
1032,1095,1505,1713
1019,1030,1520,1619
1097,1085,1719,1589
893,1034,1421,1601
1013,1013,1498,1608
993,986,1669,1720
971,1105,1376,1600
988,904,1487,1415
1121,1020,1730,1662
1058,994,1495,1552
1042,1039,1708,1637
1127,1006,1574,1549
1068,910,1654,1534
961,986,1767,1550
1001,1025,1350,1461
984,1010,1651,1638
1044,938,1757,1457
991,1059,1641,1615
971,1120,1274,1596
1010,1018,1430,1502
1006,1015,1614,1411
1080,989,1862,1653
1003,909,1614,1554
1001,1048,1557,1506
1152,939,1561,1444
1095,1114,1677,1652
1031,1106,1364,1529
1103,1043,1618,1855
1024,981,1789,1639
966,1041,1494,1835
919,867,1271,1367
973,996,1328,1551
952,963,1514,1458
1043,920,1569,1212
1048,975,1668,1330
966,1036,1318,1797
974,992,1302,1698
1022,968,1608,1356
1150,949,1471,1526
1036,1082,1551,1644
1043,990,1578,1533
1026,1053,1666,1613
1008,987,1464,1363
1033,1000,1548,1378
960,1032,1316,1510
962,1047,1530,1645
992,1014,1367,1536
1055,1065,1699,1577
1001,1075,1369,1544
975,1061,1487,1611
1133,1010,1718,1553
1003,1046,1727,1510
1012,997,1391,1681
948,1044,1688,1651
989,1003,1343,1655
1043,847,1523,1314
997,1017,1480,1572
991,999,1508,1597
968,1007,1590,1609
1172,959,1522,1555
1066,990,1524,1549
1018,1086,1460,1456
950,1020,1369,1556
1052,1039,1582,1491
980,1077,1634,1647
1090,1002,1628,1730
944,988,1599,1727
999,1010,1258,1654
970,989,1333,1468
1179,1128,1579,1692
965,1033,1806,1642
935,944,1321,1510
1080,974,1445,1580
1008,1012,1709,1681
840,1046,1297,1487
1029,1005,1841,1562
947,982,1355,1671
1084,971,1669,1548
1007,975,1553,1586
984,1025,1528,1670
1073,1041,1900,1826
949,1136,1296,1637
974,1060,1487,1646
