X_1,X_2,Y_1,Y_2
998,969,1651,1391
905,1037,1184,1662
980,935,1571,1591
1014,1049,1556,1482
1061,988,1390,1229
1021,933,1471,1416
921,946,1300,1245
1013,959,1748,1501
1035,1089,1557,1284
1046,988,1381,1295
1082,1194,1270,1822
975,926,1270,1406
1007,1072,1438,1275
975,1050,1324,1654
1005,997,1473,1420
986,1123,1553,1660
1059,1003,1385,1306
926,959,1455,1519
967,1013,1274,1428
1074,1013,1680,1500
1029,920,1767,1305
1096,976,1292,1163
891,1026,1082,1455
907,1036,1298,1412
982,992,1186,1573
1022,857,1523,1477
942,988,1460,1397
1089,1019,1604,1431
860,964,1400,1410
1024,935,1335,1250
994,1055,1283,1541
1066,953,1412,1271
1041,1013,1458,1390
1044,984,1476,1429
934,1040,1330,1604
981,1023,1676,1506
1043,898,1512,1309
862,897,1321,1516
858,1035,1191,1542
922,1027,1384,1601
983,932,1335,1235
1058,997,1573,1294
941,1039,1482,1476
989,946,1615,1508
927,885,1266,1518
980,987,1569,1476
963,994,1678,1345
973,986,1487,1429
948,1003,1260,1472
991,914,1500,1493
918,974,1321,1405
1018,898,1700,1354
985,889,1386,1398
913,1005,1606,1421
967,1076,1457,1626
990,1063,1460,1793
1000,933,1273,1420
1038,1036,1814,1384
1034,1005,1292,1373
1017,950,1548,1695
932,963,1613,1651
959,1018,1338,1761
913,927,1327,1291
1064,973,1662,1411
1027,976,1420,1424
1037,910,1495,1293
912,931,1454,1323
1003,973,1483,1553
1021,940,1444,1474
1074,976,1478,1515
1095,1021,1692,1745
1032,962,1478,1413
947,1003,1266,1766
928,863,1379,1199
1051,1201,1325,1410
1027,933,1368,1315
1010,964,1587,1392
1013,1002,1544,1632
1013,1105,1722,1411
1052,895,1769,1421
971,943,1409,1337
899,985,1555,1335
901,893,1252,1500
1149,1021,1547,1618
1028,925,1589,1435
1056,852,1430,1150
964,943,1544,1421
974,1012,1520,1381
1010,1058,1263,1583
1042,985,1678,1497
986,926,1430,1432
1169,1012,1575,1661
946,1001,1553,1575
903,924,1538,1405
1051,869,1437,1390
990,880,1443,1395
1061,1028,1581,1173
1027,875,1387,1378
1055,934,1484,1053
948,886,1262,1389
1037,1083,1175,1419
937,1061,1499,1356
1030,926,1398,1311
1127,1001,1538,1368
1009,1121,1429,1760
1003,1025,1325,1636
929,983,1575,1443
1054,1016,1601,1750
931,1033,1390,1422
910,1026,1239,1553
1117,1042,1603,1283
1000,1070,1544,1482
946,1105,1450,1584
929,979,1499,1552
969,981,1423,1362
918,1001,1352,1265
935,984,1312,1448
919,1014,1409,1451
1011,925,1303,1317
1027,991,1711,1651
919,969,1441,1446
901,956,1432,1475
1078,969,1749,1483
955,1017,1378,1408
1042,940,1510,1299
1085,1071,1783,1832
961,960,1403,1540
951,938,1491,1369
976,1073,1318,1698
975,924,1575,1310
1031,985,1319,1369
974,988,1746,1316
1013,986,1406,1520
1056,1017,1625,1415
981,1060,1448,1595
919,1028,1316,1565
1021,1000,1408,1426
1066,911,1453,1239
1062,979,1415,1296
1079,880,1340,1202
1055,1008,1790,1412
1106,1012,1357,1449
1030,944,1621,1462
1005,942,1328,1315
1103,948,1807,1351
1032,1033,1404,1503
889,1048,1173,1511
941,1032,1566,1657
900,1119,1502,1657
1048,952,1664,1531
1118,1041,1581,1371
1028,1032,1179,1570
1027,1117,1750,1872
973,975,1454,1412
1016,904,1445,1340
978,990,1478,1544
1037,917,1387,1172
1025,939,1516,1478
909,909,1299,1083
999,1022,1667,1322
1041,1115,1462,1617
1018,886,1517,1528
956,954,1346,1542
907,1016,1317,1495
982,901,1589,1597
970,894,1556,1400
1081,1052,1436,1304
986,1130,1514,1786
906,935,1469,1277
1017,995,1473,1469
997,1035,1324,1446
922,899,1212,1436
949,981,1540,1445
1054,1077,1445,1363
976,1039,1230,1465
988,1059,1538,1524
910,917,1450,1567
996,982,1475,1420
961,1031,1341,1518
968,951,1465,1253
901,1055,1461,1626
990,1055,1505,1545
1028,1013,1539,1686
890,922,1449,1329
1094,960,1866,1417
1046,924,1519,1352
1015,933,1172,1277
1038,1027,1548,1496
919,887,1550,1392
976,960,1552,1508
876,1083,1391,1423
967,974,1317,1460
1029,998,1486,1492
1093,985,1634,1512
993,1065,1438,1678
1018,879,1694,1316
1004,1088,1521,1575
987,997,1576,1544
1072,990,1570,1390
921,951,1458,1578
1134,1001,1591,1276
957,954,1175,1473
1028,925,1352,1541
923,1009,1325,1423
907,1205,1544,1742
1013,993,1728,1568
994,962,1453,1335
930,923,1403,1174
1104,899,1797,1267
1076,1067,1529,1618
911,1066,1423,1524
1069,934,1868,1347
875,1072,1355,1840
1040,874,1715,1075
1146,939,1588,1536
1134,966,1526,1436
949,1061,1331,1843
961,940,1462,1526
944,1031,1232,1415
997,929,1512,1302
979,1016,1303,1500
1055,928,1855,1483
1039,949,1630,1402
1013,1010,1452,1376
1005,1011,1619,1378
923,965,1367,1374
902,967,1336,1477
969,995,1333,1450
961,892,1541,1359
911,962,1448,1417
999,1009,1605,1584
1046,1048,1421,1547
966,929,1508,1384
954,1080,1447,1567
1095,978,1677,1527
941,1044,1312,1557
879,976,1191,1448
983,913,1362,1543
978,910,1404,1540
941,1046,1339,1711
1057,1002,1604,1409
1005,1017,1299,1687
860,946,1404,1662
1052,957,1611,1168
1044,1096,1438,1713
1089,1044,1785,1482
948,968,1431,1315
1015,1039,1491,1479
1009,1087,1498,1353
967,1046,1459,1877
1027,912,1448,1336
1043,1133,1782,1806
968,1023,1275,1579
945,958,1445,1351
1004,1073,1440,1293
1060,978,1497,1342
853,1208,1178,1769
966,940,1364,1469
970,1037,1315,1412
1167,970,1556,1376
916,1008,1322,1655
930,1076,1321,1633
1031,939,1538,1432
1067,932,1275,1603
934,1063,1302,1585
1172,956,1796,1575
893,916,1334,1288
1112,984,1869,1416
999,930,1391,1298
1037,983,1324,1359
974,912,1476,1247
1077,1032,1429,1631
980,900,1407,1272
995,1013,1390,1622
951,1038,1630,1601
982,920,1376,1333
949,1017,1293,1519
981,988,1402,1378
978,944,1534,1505
1035,1016,1550,1648
1007,1034,1529,1657
952,990,1391,1596
935,904,1271,1555
1061,1005,1524,1469
943,1023,1328,1472
914,1057,1342,1516
1075,920,1547,1358
1082,942,1780,1454
1016,890,1531,1394
921,971,1579,1513
916,1147,1257,1790
952,1039,1222,1381
992,952,1279,1428
989,922,1367,1415
1007,1017,1406,1589
1077,1239,1835,1821
965,970,1438,1317
895,919,1326,1561
888,945,1397,1299
934,935,1477,1272
1080,928,1608,1370
878,961,1387,1439
971,878,1490,1305
1060,955,1832,1338
948,1024,1276,1659
932,844,1326,1190
997,1053,1215,1444
1091,996,1461,1317
981,973,1482,1531
939,1032,1385,1272
898,942,1255,1281
954,895,1454,1389
1066,1031,1739,1448
998,962,1553,1557
943,1013,1369,1448
917,937,1385,1331
844,1044,1437,1382
1005,939,1384,1295
989,1118,1427,1643
998,921,1636,1556
961,1007,1300,1501
976,1067,1285,1505
1111,953,1667,1567
1093,901,1737,1208
1079,994,1606,1513
934,1027,1348,1495
